id,sale_price,lot_area,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,bsmt_fin_sf1,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,first_flr_sf,second_flr_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,tot_rms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,neighborhood,bldg_type,house_style,roof_style,exterior_1st,foundation,heating,central_air,electrical,sale_type,sale_condition
1637,306913,11276,8,7,1940,1978,104.0,126,18,521,665,1083,35,1118,2,2,9,1,1,140.0,107.0,111.0,OldTown,1Fam,1Story,Hip,CemntBd,CBlock,GasA,Y,SBrkr,WD,Normal
1638,282903,16075,1,10,1897,1986,42.0,147,44,1337,1528,1096,503,1599,4,1,3,1,2,241.0,5.0,4.0,Somerst,2fmCon,2Story,Hip,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
1639,369735,12558,10,7,1965,1994,10.0,334,20,610,964,786,408,1194,1,1,8,0,2,99.0,66.0,167.0,BrkSide,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,ConLw,Normal
1640,344371,16796,7,4,2016,1965,78.0,201,68,141,410,652,625,1277,3,2,3,0,3,534.0,125.0,20.0,NridgHt,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1641,279696,10420,7,8,2007,1980,1.0,28,47,410,485,884,37,921,2,1,6,0,2,432.0,56.0,28.0,NWAmes,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,ConLD,Normal
1642,383746,12194,7,4,1983,1983,202.0,147,103,446,696,1164,428,1592,4,2,9,2,2,109.0,,78.0,OldTown,1Fam,1Story,Gable,VinylSd,PConc,GasA,N,SBrkr,New,Normal
1643,366027,8143,7,7,1980,1999,100.0,29,34,2489,2552,837,319,1156,1,1,4,0,3,35.0,100.0,54.0,Edwards,1Fam,2.5Fin,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1644,343738,13127,10,4,1885,2014,43.0,63,20,59,142,1072,79,1151,4,3,5,1,2,0.0,318.0,111.0,NAmes,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,New,Family
1645,421251,8906,10,5,1964,2011,5.0,2,279,84,365,890,1093,1983,4,3,6,0,2,317.0,33.0,25.0,CollgCr,1Fam,2Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1646,289604,7653,8,7,1930,1992,12.0,60,21,67,148,563,253,816,5,2,8,0,3,83.0,279.0,23.0,OldTown,2fmCon,2Story,Gable,CemntBd,CBlock,GasA,Y,SBrkr,WD,Normal
1647,353148,15204,9,10,1915,2005,16.0,120,27,355,502,578,712,1290,4,2,11,0,2,4.0,93.0,1.0,BrkSide,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1648,421655,14859,9,3,1950,1964,13.0,231,82,58,371,1434,587,2021,5,2,6,1,1,155.0,136.0,31.0,NridgHt,1Fam,1Story,Hip,BrkFace,CBlock,GasA,Y,SBrkr,WD,Family
1649,244186,19760,2,10,1979,1997,34.0,755,4,426,1185,632,121,753,6,2,8,1,2,1144.0,232.0,64.0,NridgHt,1Fam,1Story,Gable,VinylSd,BrkTil,GasA,Y,FuseF,WD,Abnorml
1650,348450,10769,7,5,1904,1998,144.0,233,24,651,908,741,230,971,5,3,9,0,2,409.0,80.0,17.0,NAmes,1Fam,2.5Fin,Gable,BrkFace,CBlock,GasA,Y,SBrkr,ConLI,Normal
1651,321281,16383,7,3,2018,1993,29.0,366,4,226,596,1182,169,1351,4,2,6,1,2,682.0,198.0,31.0,NWAmes,1Fam,1Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,New,Normal
1652,255799,17595,4,5,1923,1959,54.0,132,7,329,468,627,370,997,2,1,8,1,4,54.0,78.0,12.0,OldTown,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,ConLD,Normal
1653,356504,16687,9,3,1893,1969,58.0,417,0,975,1392,731,266,997,4,1,5,0,2,26.0,,74.0,OldTown,1Fam,1Story,Hip,MetalSd,PConc,GasA,Y,,ConLI,Family
1654,327849,8841,8,10,1908,2019,102.0,290,0,337,627,842,460,1302,4,2,7,1,3,4.0,58.0,3.0,CollgCr,1Fam,1Story,Hip,VinylSd,Wood,GasA,Y,SBrkr,WD,Normal
1655,228548,14395,1,7,1953,1957,1.0,184,23,93,300,810,3,813,2,1,6,2,1,1090.0,15.0,61.0,OldTown,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1656,225338,16027,2,1,1929,1994,25.0,64,82,168,314,671,349,1020,1,2,9,0,3,124.0,80.0,23.0,Gilbert,1Fam,1Story,Gable,Wd Sdng,Wood,Grav,Y,SBrkr,WD,Normal
1657,210296,13407,2,9,1884,1983,76.0,108,44,301,453,847,115,962,3,1,8,0,3,215.0,379.0,2.0,BrkSide,Twnhs,SFoyer,Flat,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1658,292126,4706,8,9,1989,2000,84.0,291,50,67,408,1100,76,1176,6,1,9,1,3,175.0,154.0,96.0,Edwards,TwnhsE,1.5Fin,Gable,BrkFace,Wood,GasA,Y,SBrkr,WD,Normal
1659,251520,14475,1,5,2001,1953,131.0,166,36,379,581,865,484,1349,1,2,8,2,2,458.0,137.0,33.0,CollgCr,1Fam,SLvl,Gable,CemntBd,BrkTil,GasA,Y,SBrkr,WD,Normal
1660,361422,40387,4,9,1967,1988,60.0,660,85,2876,3621,736,28,764,4,2,4,1,2,,103.0,45.0,Sawyer,1Fam,2Story,Hip,Wd Sdng,BrkTil,GasA,Y,SBrkr,WD,Normal
1661,361397,11158,10,10,1936,1973,14.0,80,106,422,608,1192,77,1269,1,3,9,1,2,268.0,42.0,65.0,NAmes,1Fam,1Story,Gable,BrkFace,CBlock,Grav,Y,SBrkr,WD,Normal
1662,372096,9283,5,6,1905,2004,35.0,22,94,186,302,1498,68,1566,3,2,10,0,3,,18.0,53.0,BrkSide,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,FuseP,New,Normal
1663,353991,16101,9,5,1885,1975,1.0,267,83,161,511,1195,163,1358,1,3,9,0,3,205.0,25.0,65.0,Sawyer,1Fam,2Story,Gable,VinylSd,CBlock,GasA,N,SBrkr,WD,Partial
1664,318144,15618,7,3,1939,1974,52.0,651,10,1072,1733,640,116,756,3,2,6,1,1,280.0,0.0,71.0,CollgCr,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1665,317950,24254,8,8,1979,1985,40.0,136,45,820,1001,646,382,1028,1,1,6,1,3,244.0,111.0,44.0,NWAmes,1Fam,1.5Fin,Gable,VinylSd,CBlock,GasA,Y,SBrkr,New,Normal
1666,393609,7122,9,4,1891,2007,54.0,312,43,255,610,1023,360,1383,5,3,7,1,3,568.0,167.0,22.0,Edwards,1Fam,2Story,Hip,Wd Sdng,CBlock,GasW,N,FuseA,New,Abnorml
1667,305427,19258,7,10,1954,1961,133.0,78,37,174,289,945,118,1063,4,1,11,1,2,108.0,31.0,13.0,Edwards,TwnhsE,2Story,Gable,BrkFace,PConc,GasA,N,SBrkr,WD,Normal
1668,253534,17947,5,3,1882,1950,58.0,245,32,495,772,621,172,793,3,2,7,0,1,65.0,9.0,116.0,NridgHt,Duplex,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1669,276135,12443,5,6,1942,1999,,463,4,151,618,978,69,1047,6,2,4,2,3,490.0,40.0,175.0,OldTown,1Fam,1.5Fin,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1670,368401,15824,10,8,2013,1974,11.0,605,5,50,660,924,333,1257,4,2,7,1,2,188.0,34.0,22.0,BrkSide,1Fam,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1671,359240,22353,6,9,1898,1954,96.0,33,116,148,297,1398,151,1549,5,2,5,0,3,857.0,59.0,,OldTown,1Fam,1Story,Gable,MetalSd,CBlock,GasA,N,FuseP,COD,Normal
1672,268562,20664,5,6,1897,2017,10.0,132,49,227,408,787,42,829,1,3,10,1,3,361.0,30.0,12.0,Edwards,1Fam,2Story,Gable,VinylSd,PConc,GasA,N,FuseP,WD,Normal
1673,368438,7543,9,5,1959,1955,8.0,306,15,117,438,1361,40,1401,4,3,4,3,1,290.0,41.0,55.0,BrkSide,2fmCon,2Story,Gable,MetalSd,PConc,GasA,Y,FuseP,WD,Normal
1674,274576,20132,3,2,1952,1975,,10,16,97,123,1379,116,1495,1,2,6,2,2,25.0,238.0,9.0,OldTown,1Fam,SFoyer,Gable,VinylSd,CBlock,GasA,N,SBrkr,WD,Normal
1675,297996,12934,3,2,2010,2004,35.0,351,47,2,400,733,412,1145,1,1,7,0,2,,,75.0,BrkSide,1Fam,1Story,Hip,BrkFace,PConc,GasA,Y,FuseA,WD,Abnorml
1676,337846,13855,7,9,2005,1988,6.0,225,26,398,649,998,7,1005,4,3,6,1,3,405.0,153.0,128.0,Sawyer,Duplex,1.5Fin,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,ConLI,Normal
1677,287240,13857,7,2,1951,1958,139.0,102,29,381,512,842,89,931,3,1,7,2,2,357.0,98.0,165.0,NWAmes,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1678,304098,12392,6,2,1917,1994,169.0,505,3,83,591,832,53,885,3,2,6,1,2,109.0,41.0,0.0,Somerst,1Fam,2Story,Gable,CemntBd,PConc,GasA,Y,,COD,Normal
1679,369928,24242,3,3,1947,1963,182.0,102,7,1150,1259,966,940,1906,4,3,5,0,3,1026.0,170.0,158.0,OldTown,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Alloca
1680,355392,12812,7,3,1959,2004,1.0,1427,24,210,1661,708,366,1074,3,3,3,1,1,135.0,90.0,67.0,NridgHt,1Fam,2Story,Gable,HdBoard,CBlock,GasA,N,SBrkr,WD,Normal
1681,237066,7632,5,4,1921,1958,146.0,508,60,10,578,556,79,635,2,3,6,1,2,57.0,0.0,4.0,OldTown,1Fam,2Story,Gable,BrkFace,Slab,GasA,Y,SBrkr,WD,Normal
1682,317467,10973,7,7,1943,1964,297.0,369,2,99,470,765,69,834,1,1,11,1,2,1525.0,7.0,26.0,Gilbert,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,COD,Normal
1683,314803,14608,2,9,1957,1986,142.0,18,20,471,509,1279,585,1864,4,2,3,2,2,479.0,,60.0,Edwards,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1684,316146,24701,6,2,2006,1999,55.0,703,59,90,852,844,63,907,6,2,9,0,2,187.0,59.0,156.0,NridgHt,Duplex,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1685,470721,18061,8,4,1984,1970,60.0,468,78,22,568,891,1748,2639,5,3,5,2,2,961.0,52.0,8.0,Gilbert,2fmCon,2Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Partial
1686,220787,8731,1,9,1955,2006,6.0,78,10,384,472,1138,99,1237,4,3,10,1,4,33.0,15.0,6.0,NridgHt,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1687,254266,46286,4,2,2011,1968,103.0,149,65,292,506,556,26,582,4,2,8,0,1,32.0,17.0,31.0,Edwards,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,,WD,Normal
1688,285440,15250,1,10,2009,2007,3.0,93,155,572,820,1024,352,1376,1,1,3,1,2,401.0,159.0,172.0,Gilbert,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1689,330957,25278,1,1,2001,1955,19.0,1248,118,592,1958,1481,282,1763,5,3,7,3,2,68.0,176.0,177.0,BrkSide,1Fam,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,New,Normal
1690,630337,12383,10,10,1923,1953,236.0,577,77,1286,1940,922,2590,3512,1,1,10,0,2,871.0,82.0,12.0,NridgHt,1Fam,1.5Fin,Gable,VinylSd,Stone,GasA,Y,SBrkr,Con,Normal
1691,354772,17442,8,8,1981,1992,27.0,798,62,23,883,504,485,989,6,1,5,0,2,642.0,,19.0,BrkSide,1Fam,1Story,Gable,MetalSd,Slab,GasA,Y,SBrkr,New,Normal
1692,292361,20327,7,9,1941,1991,7.0,466,13,15,494,877,168,1045,3,2,6,1,1,128.0,269.0,119.0,Sawyer,1Fam,1.5Fin,Gable,VinylSd,PConc,GasA,Y,FuseA,WD,Normal
1693,439448,24565,10,7,1880,1952,174.0,182,50,1743,1975,1078,338,1416,4,2,9,1,3,768.0,97.0,66.0,BrkSide,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,,ConLD,Normal
1694,261211,22667,1,8,1896,1950,207.0,68,51,414,533,928,510,1438,1,1,8,3,2,15.0,159.0,179.0,NWAmes,1Fam,2Story,Gable,MetalSd,Wood,GasA,Y,SBrkr,WD,Normal
1695,246562,20662,2,4,1895,2004,10.0,69,26,502,597,974,216,1190,6,1,9,0,2,278.0,0.0,111.0,OldTown,1Fam,1Story,Hip,CemntBd,CBlock,GasA,Y,SBrkr,WD,Normal
1696,258147,11412,4,4,1888,1964,100.0,49,33,40,122,1010,95,1105,6,2,11,0,2,959.0,59.0,12.0,Somerst,1Fam,1Story,Gambrel,MetalSd,Slab,GasA,Y,SBrkr,WD,Normal
1697,210028,10037,1,2,1938,1996,24.0,237,59,28,324,678,70,748,2,3,11,2,2,676.0,204.0,71.0,BrkSide,1Fam,SFoyer,Gable,MetalSd,CBlock,Grav,Y,FuseA,WD,Normal
1698,215553,15776,3,8,1998,1995,24.0,757,151,69,977,704,104,808,4,1,4,2,1,154.0,41.0,2.0,OldTown,1Fam,1Story,Gable,VinylSd,CBlock,GasA,N,FuseF,WD,Normal
1699,372881,21302,8,2,2016,2007,15.0,1441,17,222,1680,803,565,1368,6,3,5,0,1,70.0,129.0,85.0,Somerst,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1700,295140,11951,8,9,2019,1988,2.0,101,14,46,161,1010,143,1153,3,1,6,1,1,,107.0,46.0,CollgCr,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1701,307395,22756,8,4,1998,1952,15.0,358,46,236,640,628,101,729,1,2,8,0,1,252.0,16.0,156.0,OldTown,Twnhs,SLvl,Gable,VinylSd,BrkTil,GasA,Y,FuseA,WD,Normal
1702,392957,27620,6,1,1920,1979,2.0,272,7,329,608,1663,491,2154,1,3,7,0,2,317.0,149.0,160.0,NridgHt,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1703,252568,8449,6,4,1945,1984,129.0,201,43,0,244,433,9,442,2,2,8,2,2,11.0,11.0,2.0,Sawyer,1Fam,1.5Fin,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1704,264858,8791,5,3,1954,2006,54.0,328,4,48,380,538,270,808,3,1,10,0,2,186.0,130.0,8.0,Somerst,1Fam,2Story,Flat,CemntBd,PConc,GasA,Y,SBrkr,WD,Alloca
1705,392184,12454,9,6,1890,1978,108.0,139,33,188,360,1060,620,1680,6,2,4,0,0,620.0,470.0,33.0,OldTown,1Fam,1Story,Hip,BrkFace,CBlock,GasW,Y,FuseA,WD,Normal
1706,272219,15580,4,7,1887,1999,63.0,867,48,21,936,1033,158,1191,2,3,8,0,3,205.0,316.0,105.0,Edwards,1Fam,1Story,Gable,Wd Sdng,BrkTil,GasW,Y,SBrkr,WD,Partial
1707,350492,10277,10,8,2013,2011,7.0,366,3,57,426,878,94,972,6,2,11,0,3,64.0,161.0,84.0,OldTown,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1708,342135,26267,7,2,1978,2001,141.0,420,11,105,536,1099,203,1302,6,3,7,0,4,1084.0,76.0,166.0,OldTown,1Fam,2Story,Gable,BrkFace,BrkTil,GasA,Y,SBrkr,ConLw,Normal
1709,264848,16515,1,6,1951,1963,115.0,83,20,224,327,1064,379,1443,4,2,3,0,2,108.0,112.0,48.0,NWAmes,1Fam,2Story,Gable,HdBoard,Slab,GasW,Y,SBrkr,New,Normal
1710,369932,13625,9,6,1992,1984,21.0,55,22,501,578,897,218,1115,5,2,10,1,2,560.0,130.0,14.0,Edwards,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1711,275562,6516,7,10,1986,1977,5.0,150,56,56,262,973,2,975,6,3,6,0,1,75.0,0.0,1.0,Gilbert,1Fam,2Story,Gable,CemntBd,BrkTil,GasA,Y,SBrkr,WD,Normal
1712,301204,6919,10,5,1913,2007,60.0,436,37,535,1008,349,24,373,1,3,10,0,3,192.0,10.0,12.0,OldTown,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1713,381903,15375,9,10,1936,1979,65.0,838,24,772,1634,862,383,1245,6,3,6,1,1,235.0,90.0,56.0,Sawyer,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Abnorml
1714,314713,4599,7,10,1996,1956,113.0,167,29,421,617,885,153,1038,2,1,10,1,2,243.0,0.0,130.0,Edwards,Duplex,SFoyer,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1715,322751,22166,2,7,1999,1988,,446,0,17,463,1593,460,2053,6,2,11,2,2,254.0,239.0,19.0,Sawyer,1Fam,1.5Fin,Gable,MetalSd,CBlock,OthW,Y,SBrkr,WD,Normal
1716,282975,12343,6,3,1950,2018,7.0,190,73,232,495,700,314,1014,1,3,7,0,2,89.0,67.0,104.0,CollgCr,2fmCon,1Story,Gable,MetalSd,PConc,GasA,Y,FuseF,New,Normal
1717,368993,67612,10,4,1919,1984,45.0,104,2,431,537,888,261,1149,1,1,7,1,2,253.0,29.0,25.0,NWAmes,1Fam,SFoyer,Gable,MetalSd,Wood,GasA,Y,SBrkr,WD,Normal
1718,387670,42359,4,10,1982,2001,48.0,403,88,1536,2027,1376,694,2070,2,1,4,0,1,230.0,50.0,18.0,CollgCr,1Fam,SLvl,Hip,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1719,307404,12201,3,9,2003,1963,1.0,480,38,1213,1731,1062,6,1068,1,3,11,4,2,81.0,190.0,35.0,OldTown,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,Oth,Alloca
1720,289198,12667,2,4,2002,2012,25.0,68,37,201,306,904,50,954,3,3,6,1,3,1553.0,261.0,29.0,OldTown,1Fam,1Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Alloca
1721,369233,21977,6,3,1979,1985,43.0,109,60,382,551,1198,293,1491,3,3,5,1,3,702.0,12.0,122.0,Somerst,1Fam,2Story,Gable,MetalSd,CBlock,GasW,Y,,WD,Normal
1722,350590,31306,8,2,2016,1973,66.0,204,98,885,1187,707,20,727,5,1,4,1,2,764.0,150.0,31.0,OldTown,1Fam,SFoyer,Gable,HdBoard,CBlock,GasA,Y,,WD,Normal
1723,393267,5889,6,5,1937,1989,19.0,61,142,711,914,1506,310,1816,3,1,5,0,2,404.0,86.0,16.0,Sawyer,1Fam,1.5Fin,Gable,Wd Sdng,CBlock,GasW,Y,SBrkr,WD,Normal
1724,424116,5468,9,4,1988,1978,,792,39,261,1092,1088,1242,2330,2,2,6,1,1,60.0,88.0,92.0,BrkSide,1Fam,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1725,293083,9788,5,8,2000,2002,84.0,268,8,121,397,551,633,1184,6,1,11,1,2,293.0,151.0,334.0,NridgHt,1Fam,1Story,Hip,MetalSd,Wood,GasA,Y,SBrkr,WD,Normal
1726,262534,17878,2,7,1971,1971,153.0,38,105,58,201,748,268,1016,3,3,8,1,2,602.0,25.0,52.0,NAmes,2fmCon,1Story,Gable,HdBoard,PConc,GasA,Y,SBrkr,WD,Normal
1727,333442,17127,8,6,1929,1964,,61,2,267,330,470,673,1143,5,2,7,0,2,13.0,75.0,14.0,Gilbert,1Fam,1Story,Gambrel,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1728,392669,22808,9,2,1984,2018,14.0,926,82,513,1521,1139,37,1176,4,2,11,1,2,239.0,38.0,,CollgCr,1Fam,1Story,Hip,Wd Sdng,CBlock,GasA,Y,SBrkr,New,Normal
1729,401699,7333,10,3,1996,2013,140.0,402,57,1399,1858,1063,181,1244,4,2,10,0,2,176.0,9.0,2.0,Sawyer,1Fam,2Story,Hip,CemntBd,BrkTil,GasA,Y,SBrkr,WD,Normal
1730,283974,4196,4,10,1906,1953,25.0,397,117,791,1305,782,167,949,2,2,8,1,1,83.0,,4.0,BrkSide,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Alloca
1731,318941,20516,6,9,1911,1967,63.0,22,113,91,226,1287,123,1410,5,3,5,1,2,166.0,14.0,123.0,Sawyer,1Fam,1Story,Hip,VinylSd,CBlock,GasA,N,SBrkr,WD,Normal
1732,387440,8829,10,9,1880,1991,47.0,676,2,508,1186,875,0,875,3,2,9,3,1,1436.0,95.0,5.0,NridgHt,1Fam,SLvl,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,AdjLand
1733,470167,4869,8,5,1896,1979,16.0,175,47,136,358,1972,665,2637,5,3,8,1,3,449.0,,33.0,Sawyer,1Fam,1Story,Gable,HdBoard,CBlock,GasA,Y,FuseP,WD,Normal
1734,347886,14364,9,3,2016,1964,53.0,323,6,460,789,626,451,1077,1,1,10,3,1,124.0,84.0,59.0,NAmes,2fmCon,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Abnorml
1735,325904,19862,5,2,1963,2019,53.0,963,4,438,1405,1088,317,1405,5,3,8,1,2,325.0,88.0,94.0,Sawyer,Twnhs,2Story,Gable,VinylSd,CBlock,GasA,Y,FuseA,WD,Normal
1736,244369,12568,6,8,1924,2004,44.0,31,29,127,187,796,41,837,3,2,6,0,2,99.0,234.0,9.0,NAmes,2fmCon,1Story,Gable,VinylSd,PConc,GasA,Y,,New,Normal
1737,241846,10626,4,6,1945,2002,5.0,197,5,106,308,732,142,874,2,1,9,1,2,330.0,98.0,28.0,OldTown,TwnhsE,2Story,Hip,Wd Sdng,BrkTil,GasA,N,SBrkr,WD,Partial
1738,339900,12336,5,10,1911,1965,266.0,15,65,43,123,852,774,1626,1,1,9,0,1,792.0,423.0,14.0,Edwards,1Fam,1.5Fin,Hip,HdBoard,CBlock,GasA,N,,WD,Normal
1739,320975,11100,7,7,1924,1983,25.0,207,173,20,400,1002,287,1289,5,1,10,1,2,284.0,3.0,14.0,OldTown,1Fam,2Story,Hip,CemntBd,Wood,GasA,Y,SBrkr,WD,Normal
1740,356925,6808,9,1,1888,1976,50.0,87,42,782,911,913,277,1190,4,2,4,2,1,462.0,121.0,18.0,CollgCr,1Fam,2Story,Hip,HdBoard,PConc,GasA,Y,,WD,Normal
1741,412866,9345,10,1,1909,1962,108.0,725,13,20,758,1100,732,1832,3,3,8,0,2,211.0,2.0,44.0,OldTown,1Fam,1Story,Gable,MetalSd,CBlock,GasA,N,SBrkr,WD,Normal
1742,315529,17337,6,10,1963,1976,27.0,152,92,37,281,1077,246,1323,2,3,5,3,3,259.0,130.0,0.0,NWAmes,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1743,365804,15690,6,2,1939,2018,74.0,301,95,109,505,1387,273,1660,6,2,10,2,2,415.0,48.0,26.0,CollgCr,1Fam,1Story,Hip,CemntBd,PConc,GasA,Y,SBrkr,COD,Normal
1744,344425,14530,8,10,1880,1980,178.0,590,65,874,1529,626,127,753,3,2,6,0,2,585.0,94.0,10.0,Somerst,1Fam,SLvl,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Partial
1745,295248,8122,4,3,1884,1952,22.0,1234,47,161,1442,562,139,701,5,1,6,1,3,377.0,37.0,170.0,OldTown,1Fam,2Story,Hip,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
1746,291704,12200,3,1,1942,1979,25.0,210,101,85,396,879,347,1226,2,3,4,1,2,1327.0,17.0,43.0,NWAmes,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1747,303020,4498,7,5,1944,1970,117.0,182,8,502,692,707,115,822,4,2,8,0,4,599.0,128.0,101.0,NridgHt,1Fam,2Story,Mansard,VinylSd,BrkTil,GasA,N,SBrkr,WD,Normal
1748,324408,14606,5,3,1957,1955,8.0,23,134,153,310,1166,245,1411,1,2,8,2,1,525.0,234.0,10.0,BrkSide,1Fam,1Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1749,223451,27294,2,1,2011,1981,1.0,3,147,162,312,651,98,749,5,3,3,0,2,652.0,20.0,83.0,OldTown,1Fam,2Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1750,244129,6392,2,8,1993,1991,,281,102,537,920,761,54,815,2,1,10,0,2,115.0,253.0,26.0,CollgCr,Duplex,1Story,Hip,MetalSd,CBlock,GasA,Y,SBrkr,WD,AdjLand
1751,256639,9967,6,6,1904,2011,86.0,20,14,115,149,812,181,993,1,1,5,0,3,198.0,15.0,9.0,CollgCr,1Fam,2Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
1752,398849,15749,8,9,2014,1981,179.0,143,97,908,1148,1524,73,1597,2,1,3,0,1,290.0,133.0,71.0,Somerst,1Fam,2Story,Gable,VinylSd,Slab,GasA,Y,Mix,ConLD,Normal
1753,331033,24994,1,3,1922,1988,3.0,1,34,329,364,1689,686,2375,6,3,3,0,2,217.0,320.0,71.0,NWAmes,1Fam,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
1754,264699,10677,6,9,1936,2013,8.0,286,45,308,639,637,108,745,5,2,3,2,1,658.0,15.0,274.0,CollgCr,1Fam,SLvl,Gable,CemntBd,PConc,GasA,Y,SBrkr,New,Normal
1755,178471,9450,2,9,1951,1979,5.0,166,91,123,380,464,272,736,2,2,7,1,3,9.0,57.0,75.0,CollgCr,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1756,209784,4991,2,1,1906,2012,57.0,40,1,720,761,755,91,846,4,2,7,2,2,82.0,41.0,7.0,Sawyer,1Fam,1Story,Hip,MetalSd,PConc,GasA,Y,SBrkr,WD,Partial
1757,307016,14068,7,3,2007,1980,46.0,105,22,340,467,887,89,976,2,2,3,0,3,747.0,49.0,19.0,OldTown,2fmCon,2Story,Gable,VinylSd,PConc,GasA,N,SBrkr,WD,Normal
1758,342046,37087,10,6,1985,1989,22.0,252,84,67,403,886,129,1015,5,3,7,0,2,21.0,139.0,30.0,OldTown,1Fam,SFoyer,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1759,270605,15347,1,8,1950,1982,2.0,320,84,92,496,875,742,1617,2,1,9,1,1,,108.0,6.0,Gilbert,Duplex,1Story,Gable,Wd Sdng,Wood,GasA,Y,SBrkr,WD,Abnorml
1760,304900,13211,6,4,1946,2012,51.0,186,94,252,532,1146,149,1295,1,1,7,0,2,151.0,346.0,77.0,Gilbert,2fmCon,SLvl,Gable,Wd Sdng,BrkTil,GasA,Y,SBrkr,ConLI,Normal
1761,371942,15694,7,5,1969,1974,42.0,488,9,605,1102,795,516,1311,1,1,11,1,2,486.0,20.0,37.0,Gilbert,1Fam,2Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,ConLD,Normal
